Genre,budget,vote_average,release_month,revenue,runtime
 'Music',0,4.9,7,0,133
 'Thriller',0,4.8,11,15,133
 'Thriller',0,5.9,10,0,133
 'Crime',0,5.9,10,0,133
 'Drama',0,6.8,8,0,133
 'Drama',0,8,5,0,133
 'Drama',0,4.8,2,0,133
 'Drama',0,4.3,5,0,133
,0,7,12,0,133
 'Comedy',0,6.5,1,0,133
 'Drama',0,6,11,0,133
 'Drama',0,5,10,0,133
,0,0,11,0,133
 'Action',160000000,7.1,5,353624124,132
 'Action',54000000,7.7,3,132511035,132
 'Action',190000000,7.4,5,467365246,132
 'Action',61000000,6.5,9,311256926,132
 'Thriller',55000000,7.1,9,192330738,132
 'Drama',30000000,7.7,12,216763646,132
 'Adventure',90000000,5.9,9,162360636,132
 'Action',260000000,6.1,3,284139100,132
 'Horror',160000000,6,5,300257475,132
 'Action',90000000,6.7,11,250649836,132
 'Drama',25000000,7.2,8,115922175,132
 'Action',0,6.3,3,0,132
 'Western',600000,7.8,12,15000000,132
 'Adventure',65000000,6.6,5,117487473,132
 'Comedy',15000000,7.6,2,0,132
 'Drama',22000000,7.2,12,92542418,132
 'Science Fiction',35000000,6.2,12,139000000,132
 'War',90000000,6.7,10,65900249,132
 'Horror',1800000,6.6,10,0,132
 'Action',50000000,6,10,30303072,132
 'Drama',20000000,6.9,3,57330873,132
 'Drama',13000000,7.2,11,3500605,132
 'Music',0,7.5,3,0,132
 'Comedy',0,7.8,12,0,132
 'Fantasy',4000000,6.1,11,30471420,132
 'Crime',0,7.1,3,0,132
 'Drama',8000000,6.9,11,0,132
 'Fantasy',4200000,6.2,1,38862717,132
 'Western',20000000,6.3,8,0,132
 'War',35000000,6.5,9,29882645,132
 'Action',25000000,6.5,5,8613462,132
 'Comedy',48000000,6.5,10,35743308,132
 'Adventure',0,6.7,12,10000000,132
 'Drama',28000000,6.8,10,16900000,132
 'Action',80000000,6.8,8,10166502,132
 'Drama',0,6.6,5,0,132
 'Drama',6000000,6.6,1,0,132
 'Comedy',0,6.9,4,28215453,132
 'TV Movie',0,5.4,11,0,132
 'Action',12000000,6.5,9,0,132
 'Drama',0,7.1,2,0,132
 'Action',0,6.3,6,0,132
 'Crime',0,8.2,3,0,132
 'Adventure',1950000,7.1,11,4460000,132
 'Drama',14000000,6,6,32482682,132
 'Action',0,7.1,12,0,132
 'Drama',0,5.7,6,0,132
 'Drama',30000000,5.9,12,74787599,132
 'Drama',12000000,7.6,4,10652498,132
 'Music',12000000,6.2,11,30400000,132
 'Adventure',0,6.8,12,0,132
 'Drama',0,7.8,8,0,132
 'Thriller',0,6.5,1,0,132
 'Romance',0,7,9,0,132
 'Drama',1300000,6.8,4,16000000,132
 'Animation',0,7.2,1,0,132
 'Drama',0,6.2,1,21621000,132
 'Drama',4000000,7.2,8,1680358,132
 'Animation',0,7.2,1,0,132
 'Thriller',0,7.6,9,0,132
 'War',0,7,12,3225000,132
 'Drama',0,7.7,3,0,132
 'Drama',27000000,6.3,4,14683921,132
 'Action',0,6.1,10,0,132
 'Drama',0,7.6,10,0,132
 'Documentary',0,6.5,5,0,132
 'Drama',0,6.2,12,0,132
 'Action',4000000,6,9,0,132
 'Comedy',0,6.4,11,0,132
 'Drama',0,6.4,5,0,132
 'Action',0,6.6,4,0,132
 'Drama',0,7.4,7,0,132
 'Drama',0,7.2,12,0,132
 'Romance',1,6.4,8,2,132
 'Drama',25000000,5,5,0,132
 'War',0,7.3,10,0,132
 'Comedy',0,7.2,9,0,132
 'Crime',0,6.9,2,0,132
 'Action',0,6.7,12,0,132
 'Drama',0,8.5,3,0,132
 'Drama',0,5.4,9,0,132
 'Comedy',14000,7.4,8,0,132
 'Crime',0,6.8,9,0,132
 'Documentary',0,6.5,11,0,132
 'Drama',0,8,10,0,132
 'Drama',0,5,3,0,132
 'Fantasy',0,5.9,10,0,132
 'Music',0,4.8,12,0,132
 'Romance',0,5,4,0,132
 'Drama',0,7.8,5,0,132
 'Crime',0,7.2,8,0,132
 'Drama',0,6.6,3,0,132
 'Drama',0,6.6,3,0,132
,0,6.4,5,0,132
 'Music',0,7.8,6,0,132
 'Family',0,5.4,12,0,132
 'Horror',2915739,5.6,1,14000000,132
 'Drama',0,4.8,12,0,132
 'Action',0,7.6,1,0,132
 'Drama',0,6.3,12,0,132
 'Drama',0,4,4,0,132
 'Animation',0,5.1,1,0,132
 'Thriller',0,6.3,3,0,132
 'Thriller',0,5.5,3,0,132
 'Drama',0,8.3,12,0,132
 'Comedy',0,5.2,3,0,132
 'Comedy',0,6.2,5,0,132
 'Drama',0,6.8,6,0,132
 'Drama',0,8.3,12,0,132
 'Drama',0,4.7,2,0,132
 'Comedy',0,6.3,9,0,132
 'Drama',0,6,9,0,132
 'Comedy',0,6.3,6,0,132
 'Drama',0,7,4,0,132
 'Music',0,7,11,0,132
 'Drama',0,3,3,0,132
 'Drama',0,5,11,0,132
 'Comedy',0,5,9,0,132
 'Drama',0,5,9,0,132
 'Drama',0,5,3,0,132
 'Action',0,8,8,0,132
,0,7,10,0,132
 'Documentary',0,5,12,0,132
 'Horror',0,6,1,0,132
,0,0,1,0,132
 'Romance',0,0,7,0,132
 'Horror',0,0,8,0,132
 'Action',250000000,7.5,5,747862775,131
 'Action',180000000,6.7,7,407602906,131
 'Action',28000000,7.5,7,140767956,131
 'Action',150000000,7.1,7,682330139,131
 'Thriller',209000000,5.5,4,303025485,131
 'Adventure',100000000,6.4,11,347451894,131
 'Action',150000000,6.3,6,205366737,131
 'Drama',15000000,7.2,10,42000000,131
 'Drama',0,7.4,11,76586316,131
 'Crime',87000000,6.4,2,351692268,131
 'Western',14000000,7.7,8,159157447,131
 'War',68000000,7.2,3,96976270,131
 'Comedy',100000000,6.9,12,93700000,131
 'Crime',25000000,6.7,9,42972994,131
 'Crime',45000000,6.2,7,82966152,131
 'Drama',52000000,7.1,3,256271286,131
 'Adventure',27500000,6.2,6,187500000,131
 'Adventure',30000000,6,5,152427960,131
 'Action',35000000,7.3,1,75395048,131
 'Thriller',60000000,6.2,3,102367405,131
 'Drama',0,7.4,11,0,131
 'Action',72000000,7,10,27642707,131
 'Drama',0,6,4,0,131
 'Drama',7500000,7.8,6,33736689,131
 'Romance',80000000,5.9,2,118880016,131
 'Drama',3000000,7.2,5,9801375,131
 'Science Fiction',6500000,7,3,12376563,131
 'Drama',40000000,6.7,1,0,131
 'Adventure',12000000,5.3,4,41744718,131
 'Drama',57000000,5.6,8,62112895,131
 'Drama',25100000,6,10,29506464,131
 'Comedy',0,7.5,9,0,131
 'Romance',23000000,5.1,9,0,131
 'Action',29000000,6.5,1,33662874,131
 'Drama',18000000,7.2,9,9495408,131
 'War',30000000,5.7,10,68129518,131
 'Drama',0,6.9,12,0,131
 'Drama',200,6.1,2,0,131
 'Mystery',0,6.8,1,0,131
 'Drama',22000000,6.8,12,0,131
 'Action',6000000,7,1,7500000,131
 'Science Fiction',12000000,6.3,12,11212294,131
 'Drama',0,7.2,9,0,131
 'Romance',0,7.1,12,0,131
 'Romance',0,6.1,4,116000000,131
 'Thriller',0,6.4,2,0,131
 'Drama',0,5.7,11,65460,131
 'Drama',0,5.2,5,0,131
 'Action',0,7,6,0,131
 'Comedy',0,6.6,9,0,131
 'Drama',0,6,5,0,131
 'Drama',0,6.8,11,0,131
 'Fantasy',0,6.2,9,0,131
 'Adventure',0,5.6,6,0,131
 'Drama',0,7.4,9,0,131
 'Action',0,6.4,11,0,131
 'Thriller',0,7.8,10,0,131
 'War',0,5.9,11,0,131
 'Drama',1250000,5.9,9,0,131
 'Drama',0,5.5,6,0,131
 'Drama',0,5.5,3,0,131
 'Romance',0,5.9,2,0,131
 'Drama',0,7.4,12,0,131
 'Drama',7000000,6.4,9,0,131
 'Drama',70000000,7.9,9,0,131
 'Comedy',1000000,6.1,12,0,131
 'Drama',0,8,9,0,131
 'Drama',0,6.7,9,0,131
 'Crime',0,6.6,5,0,131
 'Action',0,6.5,6,0,131
 'Drama',0,7.8,12,0,131
 'History',0,7,2,0,131
 'Drama',0,5.4,2,0,131
 'Action',0,5.3,7,0,131
 'Drama',6250000,6.6,6,0,131
 'Drama',0,6.2,9,0,131
 'Drama',0,6,1,0,131
 'Drama',0,7.2,3,0,131
 'Documentary',0,6.9,11,0,131
 'Drama',0,4.9,12,0,131
 'Drama',0,5.4,4,0,131
 'Action',0,4.8,3,0,131
 'Drama',0,5.8,3,0,131
 'Drama',0,5.3,8,0,131
 'Drama',0,7.6,6,0,131
 'Crime',0,6.1,1,0,131
 'Comedy',0,6.8,5,0,131
 'Crime',300000,4.5,10,0,131
 'Action',0,6.2,2,0,131
 'Drama',0,7.3,1,0,131
 'Drama',0,5.5,5,0,131
 'War',0,3.5,8,0,131
 'Drama',0,6,11,0,131
 'Comedy',0,5.5,6,0,131
 'Drama',0,7.5,9,0,131
,0,7.5,1,0,131
,0,5,3,0,131
 'History',0,7,11,0,131
 'Drama',0,10,8,0,131
,0,4,12,0,131
 'Drama',39000,8,11,0,131
 'Documentary',0,0,1,0,131
 'Action',200000000,6.8,4,1215439994,130
 'Family',125000000,7.9,7,1342000000,130
 'Crime',81000000,7.6,1,414351546,130
 'Action',160000000,6.7,5,788679850,130
 'Science Fiction',170000000,7.3,6,710644566,130
 'Drama',40000000,8,10,109676311,130
 'Fantasy',200000000,5.7,3,491868548,130
 'Crime',60000000,6.3,12,218340595,130
 'Adventure',190000000,6.2,5,209154322,130
 'Comedy',28000000,7.3,12,133346506,130
 'Adventure',50000000,5.6,3,709827462,130
 'Action',125000000,7.1,4,626137675,130
 'Adventure',98000000,6,4,433013274,130
 'Drama',3300000,8.2,2,30641770,130
 'Action',60000000,6.2,8,90565421,130
 'Thriller',25000000,6.1,4,86175291,130
 'Action',66000000,6.1,3,203277636,130
 'Adventure',44000000,7.2,8,368875760,130
 'Adventure',58000000,6.6,11,352194034,130
 'Drama',3180000,8,12,9644124,130
 'Drama',10000000,7,5,21587700,130
 'Crime',6000000,7.9,6,30000000,130
 'Fantasy',10000000,6.8,11,30652890,130
 'Drama',16000000,7.2,5,45361000,130
 'Drama',20000000,7.2,9,77200000,130
 'Adventure',85000000,6.1,6,137298489,130
 'Drama',0,6.5,9,68929150,130
 'Action',25000000,7.4,12,56505065,130
 'Drama',120000000,6.2,3,325756637,130
 'Adventure',5500000,6.5,12,141195658,130
 'Drama',100000000,6.3,7,155464351,130
 'Drama',9804690,6.6,5,2341534,130
 'Drama',50000000,7.3,2,38955598,130
 'Drama',6800000,7.9,9,7103838,130
 'Action',40000000,6.2,6,191185897,130
 'Comedy',0,6,10,83073883,130
 'Action',65000000,6.3,7,128884132,130
 'Adventure',80000000,5,4,136159423,130
 'Comedy',80000000,5.8,12,55041367,130
 'Drama',1288000,7.7,4,6000000,130
 'Drama',11000000,7.6,12,119418501,130
 'Crime',7000000,7.4,10,0,130
 'Drama',30000000,6.3,10,15395087,130
 'Crime',50000000,6.7,9,42093706,130
 'Action',3860000,6.3,1,64076736,130
 'Action',15000000,6.5,12,42724017,130
 'Comedy',0,7.7,12,30177511,130
 'Thriller',30000000,6.3,9,31148328,130
 'Crime',2135161,7.2,7,7000000,130
 'Drama',0,7.1,10,282000,130
 'Drama',0,7.7,9,69932387,130
 'Action',10000000,7.1,7,0,130
 'Drama',11000000,7.1,5,10631747,130
 'Animation',0,8.1,9,19606617,130
 'Comedy',0,5.3,4,0,130
 'Drama',0,6.7,12,20710451,130
 'Drama',0,6.7,9,0,130
 'Drama',1700000,6.4,11,0,130
 'Drama',0,7,1,0,130
 'Thriller',0,6.6,3,519535,130
 'Drama',19000000,6.5,1,23550000,130
 'Drama',0,7.1,3,0,130
 'Adventure',40000000,5.9,12,5446000,130
 'Adventure',40000000,5.9,12,5446000,130
 'Action',0,7,10,0,130
 'Horror',0,6.5,1,0,130
 'Drama',40000000,7.1,10,9793496,130
 'History',0,7.3,4,0,130
 'Crime',6500000,6.8,3,0,130
 'Drama',6700000,6.8,9,0,130
 'Action',13000000,6,2,0,130
 'Music',0,5.3,5,0,130
 'Crime',16000000,7.3,6,29381649,130
 'Action',0,7.2,7,0,130
 'Comedy',0,7.3,6,0,130
 'Thriller',3500000,7.7,8,0,130
 'Drama',6277106,6.1,1,0,130
 'Mystery',65000000,5.9,1,254212245,130
 'Drama',0,6.7,10,0,130
 'Action',10000,6,10,0,130
 'Action',9370000,5.9,9,0,130
 'Drama',0,6.4,10,1293976,130
 'Drama',0,5.7,6,0,130
 'Drama',3000000,7.3,5,0,130
 'Action',0,6.4,8,0,130
 'Crime',0,7.2,10,0,130
 'Drama',0,7.7,12,0,130
 'History',0,6.2,12,0,130
 'Crime',0,6.3,7,0,130
 'Drama',0,6.9,5,16300000,130
 'Drama',275000,7.1,11,0,130
 'Drama',0,6,6,0,130
 'Comedy',35000000,6,2,0,130
 'Drama',0,5.9,8,0,130
 'Comedy',0,7.2,1,0,130
 'Crime',30000000,6.5,8,0,130
 'Drama',0,6.2,11,0,130
 'Drama',0,7.1,8,0,130
 'Thriller',5400000,6.9,8,6500000,130
 'Drama',0,7.1,4,0,130
 'Drama',130,5.2,8,8,130
 'Mystery',0,7.1,5,0,130
 'Drama',0,6.9,5,793604,130
 'Fantasy',0,7.7,3,0,130
 'Mystery',0,6.3,6,0,130
 'Documentary',0,7.2,7,0,130
 'Drama',15000000,6.2,12,16810383,130
 'Family',0,7.5,8,0,130
 'Drama',9000000,6.4,7,0,130
 'Romance',0,6.7,11,0,130
 'War',0,6.1,3,0,130
 'War',0,6.4,5,0,130
 'Drama',0,6.5,12,0,130
 'Romance',15000000,6.5,5,0,130
 'Romance',4696772,0,10,0,130
 'Romance',0,6.9,9,0,130
 'Drama',0,6,1,0,130
 'Mystery',0,6.3,2,0,130
 'Drama',0,6.6,9,0,130
 'TV Movie',0,7.2,10,0,130
 'Drama',0,6,1,0,130
 'Drama',0,5.6,11,0,130
 'Action',0,6.5,12,0,130
 'Drama',0,7.5,10,0,130
 'Adventure',4600000,5.4,11,0,130
 'Drama',0,7.2,12,0,130
 'Adventure',0,6.2,9,0,130
 'Drama',25000000,5,4,16815892,130
 'Action',38000000,5,7,0,130
 'Drama',9000000,4.8,5,771499,130
 'Drama',0,5.8,5,123572,130
 'Crime',0,7.7,10,0,130
 'Adventure',0,5.4,1,0,130
 'Thriller',0,4.5,7,0,130
 'Drama',0,6.5,11,0,130
 'Drama',0,5.6,12,0,130
 'Drama',0,5.7,6,0,130
 'Drama',8900000,5.5,11,0,130
 'Drama',0,5.6,5,0,130
 'Comedy',0,7.3,12,0,130
 'Action',25000000,5,5,0,130
 'Drama',0,6.2,8,0,130
 'Drama',6400000,6.9,10,2556911,130
 'Drama',8500000,6,7,0,130
 'Drama',1900000,7.4,12,5900000,130
 'Thriller',0,5.4,11,0,130
 'Mystery',120000,6.1,5,130000,130
 'Crime',0,6.4,1,0,130
 'Drama',250050,7.3,1,0,130
 'Action',0,5.8,10,0,130
 'Comedy',0,6.6,10,0,130
 'Animation',0,6.7,1,0,130
 'Thriller',0,5.3,10,0,130
 'Drama',0,7.4,5,0,130
 'Drama',0,6.1,6,0,130
 'Comedy',220000,6.9,2,1500000,130
 'Documentary',0,7.8,11,0,130
 'Drama',0,5.7,1,0,130
 'History',0,6.3,5,0,130
 'Thriller',0,5.9,10,0,130
 'Drama',0,6.2,11,0,130
 'Drama',0,6.6,3,0,130
 'Comedy',455000,6.9,10,0,130
 'Horror',0,5.8,12,0,130
 'Drama',0,5.4,4,0,130
 'Comedy',0,5,7,0,130
 'Drama',0,5.4,8,0,130
 'Drama',0,7.2,5,0,130
 'Documentary',0,7.1,7,0,130
 'Drama',0,6.5,9,0,130
 'Drama',0,5.1,10,0,130
 'Thriller',0,4.8,2,0,130
 'Drama',0,6.4,7,0,130
 'Western',0,5.4,3,0,130
 'Drama',0,4.8,7,2484095,130
 'TV Movie',0,5.6,5,0,130
 'Drama',0,8.1,6,0,130
 'Comedy',0,8.4,11,0,130
 'Adventure',0,5.8,2,0,130
 'Comedy',0,6.8,12,0,130
 'Drama',10000,8,6,0,130
 'Drama',0,7.3,8,0,130
 'Comedy',0,6.3,9,0,130
 'History',0,4.3,1,0,130
 'Drama',0,6.6,11,0,130
 'Drama',0,9.8,1,0,130
 'Drama',0,5.3,6,0,130
,0,6.3,1,0,130
 'Drama',0,6.2,1,0,130
 'Drama',0,7.3,9,0,130
 'Documentary',0,10,5,0,130
 'Comedy',0,6.5,4,0,130
 'Drama',0,7.3,10,0,130
 'Adventure',0,5,5,0,130
 'Drama',0,9,9,0,130
 'Comedy',0,0,10,0,130
 'Drama',0,7.5,5,0,130
 'Drama',0,7.3,5,0,130
 'History',0,2.5,10,0,130
 'Horror',0,3,4,0,130
 'Drama',0,5,10,0,130
 'Comedy',0,7,8,0,130
 'Drama',0,5,8,25049,130
,0,8,1,0,130
 'Drama',0,0,1,0,130
 'Drama',0,0,10,0,130
 'Drama',0,0,5,0,130
,0,0,12,0,130
 'Fantasy',0,0,8,0,130
 'Family',160000000,6.8,3,1262886337,129
 'Adventure',125000000,7,11,334615000,129
 'Action',90000000,6.7,6,334901337,129
 'Adventure',150000000,6.4,11,424988211,129
 'Adventure',230000000,6.6,5,794191988,129
 'Drama',16400000,8.1,6,235860116,129
 'Adventure',73000000,6.2,5,229074524,129
 'Science Fiction',29500000,7.4,12,168840000,129
 'Crime',45000000,7.3,3,184376254,129
 'Drama',29000000,7.2,11,309208309,129
 'Adventure',105000000,6.7,11,121214377,129
 'Drama',50000000,7.5,9,109423648,129
 'Comedy',30000000,6.2,6,219076518,129
 'Comedy',40000000,6.2,2,177259441,129
 'Drama',18000000,7.7,11,23000000,129
 'Action',75000000,5.9,10,142400065,129
 'Drama',40000000,6.9,12,55247881,129
 'Thriller',25000000,6.2,11,411006740,129
 'Crime',2000000,7.9,12,13129846,129
 'Adventure',20000000,6.6,4,79114085,129
 'Crime',30000000,7.4,4,102616183,129
 'Comedy',5500000,7.9,12,159616327,129
 'Crime',2000000,7.8,8,33965843,129
 'Drama',0,6.9,9,66995253,129
 'Drama',32000000,7,9,48814909,129
 'Drama',50000000,5.8,10,105197635,129
 'Crime',3000000,7.5,12,29800000,129
 'Drama',25000000,6.9,8,82466670,129
 'Crime',2800000,7.9,4,0,129
 'Crime',108000000,6.2,12,22678555,129
 'Drama',80000000,6.2,7,96105964,129
 'Action',30000000,6.4,9,2527904,129
 'History',0,7.2,10,1822250,129
 'Drama',36000000,6.8,10,20300385,129
 'Comedy',1500000,7.9,10,9600000,129
 'Drama',1250000,7.1,10,36144000,129
 'Action',1400000,7,12,0,129
 'Drama',750000,7.8,3,0,129
 'Fantasy',12000000,6.9,5,19271312,129
 'Drama',10000000,5.4,3,443684,129
 'Comedy',3500000,7.5,10,2015810,129
 'Comedy',13000000,6.8,6,23727301,129
 'Adventure',0,7.6,12,0,129
 'Drama',22000000,6.7,9,0,129
 'Documentary',0,6.4,8,494506,129
 'Drama',16000000,7.4,12,53977250,129
 'Comedy',0,7.3,7,0,129
 'Crime',2000000,7.4,2,0,129
 'Comedy',8000000,7,11,18124262,129
 'Action',5000000,7.5,11,7338987,129
 'Comedy',0,6.8,6,0,129
 'Crime',0,7.1,9,0,129
 'Action',38000000,6.3,2,10300000,129
 'Drama',1000000,6.8,9,34522221,129
 'Drama',8000000,6,9,100915,129
 'Fantasy',0,5.9,1,30231200,129
 'Drama',0,6.3,12,8974829,129
 'Drama',3000000,7,9,0,129
 'Drama',0,6.6,9,0,129
 'Drama',0,7.4,12,0,129
 'Thriller',0,6.8,11,0,129
 'Thriller',0,6.9,3,0,129
 'Drama',0,6.3,12,0,129
 'Drama',10000000,6.3,8,16153593,129
 'Action',0,6.3,6,0,129
 'Drama',0,7.2,3,0,129
 'War',6000000,5.3,11,0,129
 'Crime',0,7.4,9,0,129
 'Drama',0,6.3,4,0,129
 'Action',75,5.2,9,134,129
 'Drama',13500000,5.2,9,187674,129
 'Comedy',2500000,6.9,9,0,129
 'Romance',0,7.1,11,44038000,129
 'Action',0,6.6,1,0,129
 'Drama',0,5.5,12,0,129
 'Mystery',0,7.2,8,0,129
 'Drama',3800000,5.4,4,0,129
 'War',0,7.3,4,0,129
 'Drama',0,4.6,3,0,129
 'Crime',0,6.3,9,0,129
 'Drama',0,5.8,12,0,129
 'Drama',0,7,11,0,129
 'Drama',0,6.9,10,0,129
 'Comedy',16000000,6.5,8,0,129
 'Romance',0,7.7,12,0,129
 'Adventure',0,7.5,4,0,129
 'Drama',0,7.1,10,0,129
 'Action',0,6,6,0,129
 'Action',0,6,4,0,129
 'Crime',0,6.2,12,0,129
 'Drama',0,6,6,0,129
 'Drama',0,7.1,11,0,129
 'Drama',40000000,5.3,12,0,129
 'Drama',0,6.9,10,0,129
 'Action',0,5.3,6,0,129
 'Drama',0,6.7,4,0,129
 'Drama',0,5.9,7,0,129
 'Comedy',0,5.8,10,0,129
 'Romance',0,5.8,1,0,129
 'Drama',0,6.2,10,0,129
 'Drama',0,6.3,11,0,129
 'Drama',0,6.9,10,0,129
 'Drama',0,6.8,12,0,129
 'Drama',0,5.7,4,1708837,129
 'Drama',0,7,9,0,129
 'Comedy',0,6.3,4,0,129
 'Comedy',0,7.7,3,0,129
 'Romance',0,7,11,0,129
 'Romance',0,6.8,6,0,129
,0,7.2,8,0,129
 'Adventure',0,8.3,9,0,129
 'Comedy',0,4.7,6,0,129
 'Action',1050255,4.4,8,2250547,129
,0,7.2,9,0,129
 'Drama',0,5.3,10,0,129
 'War',0,6,9,0,129
 'Comedy',0,7.4,12,0,129
 'Crime',19000000,4.8,10,0,129
 'Drama',0,7.5,5,0,129
 'Action',0,8,10,0,129
 'Drama',0,5,2,0,129
 'Documentary',0,4.7,1,0,129
 'Drama',0,5.3,9,0,129
,0,7.5,9,0,129
 'Drama',0,5,12,0,129
 'Comedy',0,6,5,0,129
 'Documentary',0,5,6,0,129
 'Drama',0,5,1,0,129
 'Comedy',0,8,2,0,129
 'War',0,0,10,0,129
 'Drama',0,0,7,0,129
 'Action',90000000,7,12,524028679,128
 'Comedy',30000000,7.9,11,445435700,128
 'Drama',20000000,7.8,11,88346473,128
 'Action',110000000,6.4,6,383531464,128
 'Crime',44000000,6.9,10,155160045,128
 'Action',90000000,6.9,5,366101666,128
 'Comedy',60000000,7.1,6,219417255,128
 'Drama',12000000,6,8,35931410,128
 'Mystery',2479000,8,5,28000000,128
 'Romance',40000000,7.1,11,215862692,128
 'Drama',34000000,7.3,4,63013281,128
 'Action',70000000,6.5,10,113280098,128
 'Adventure',135000000,6,11,361832400,128
 'Drama',40000000,6.8,4,95020213,128
 'Crime',35000000,7,11,182300000,128
 'Thriller',45000000,6.7,2,60222298,128
 'History',20000000,7.1,11,54586584,128
 'Documentary',0,7.5,7,8413144,128
 'Western',2000000,7.4,10,4905000,128
 'Drama',63000000,5.9,8,162945894,128
 'Drama',50000000,6.3,11,94000000,128
 'Drama',80000000,6.3,12,266728738,128
 'Drama',20000000,7.3,10,73276047,128
 'Crime',80000000,6.2,4,162944923,128
 'Action',40000000,6.8,7,176997168,128
 'Drama',28000000,5.7,10,8555008,128
 'Comedy',40000000,6.8,7,107458785,128
 'Thriller',15000000,7.4,12,34604000,128
 'Drama',45000000,4.9,9,20350754,128
 'Drama',2500000,7.5,1,3200000,128
 'Drama',0,6.9,11,27634716,128
 'Drama',0,7.4,2,45710059,128
 'Western',0,7.3,6,14250000,128
 'Fantasy',10000000,6.4,11,0,128
 'Crime',5000000,7.6,5,17112713,128
 'Drama',0,6.9,9,28814580,128
 'Action',60000000,6,4,71000000,128
 'Thriller',25500000,6,8,2415472,128
 'Adventure',0,7.2,9,4430765,128
 'Drama',0,6.6,8,2628241,128
 'Action',40000000,6,9,0,128
 'Mystery',3000000,6.4,7,13000000,128
 'Drama',0,7.8,8,0,128
 'Drama',0,6.3,11,258656,128
 'Drama',14500000,6.7,5,22963701,128
 'Drama',0,7.1,6,346485,128
 'Drama',0,7.6,6,0,128
 'Adventure',0,6.5,5,0,128
 'Comedy',40000000,5.9,6,24332324,128
 'Drama',0,7,9,0,128
 'Mystery',25000000,6.8,9,13071518,128
 'Thriller',0,6.4,12,16175602,128
 'Drama',15000000,6.1,9,0,128
 'Action',24000000,5.5,4,11875866,128
 'Adventure',10000000,6.4,1,0,128
 'Drama',0,5.9,1,0,128
 'Comedy',0,6.6,3,0,128
 'Adventure',7000000,6.4,3,0,128
 'Drama',0,5.2,6,0,128
 'Drama',12000000,7.3,5,0,128
 'Adventure',1000000,6.1,10,37600000,128
 'Action',0,5.7,3,0,128
 'Drama',0,6.4,4,0,128
 'Romance',0,7.9,5,0,128
 'War',0,6.9,10,0,128
 'Drama',0,6.5,12,0,128
 'Action',9000000,6.8,3,16000000,128
 'Drama',0,7.1,7,0,128
 'Mystery',0,6.7,1,0,128
 'Comedy',0,5.6,1,0,128
 'Drama',9000000,7.1,5,0,128
 'Action',3335702,6.1,2,0,128
 'Action',0,6.9,6,0,128
 'Comedy',9000000,7,5,0,128
 'History',25000000,7.1,10,3052000,128
 'Drama',11000000,7,5,41000000,128
 'Drama',3000000,6.1,12,11500000,128
 'Crime',0,7.4,10,0,128
 'Action',0,6.1,8,0,128
 'Drama',0,6.6,3,0,128
 'Crime',3700000,6.8,2,11480000,128
 'Mystery',0,6.4,10,0,128
 'Drama',0,6.4,5,0,128
 'Drama',0,6.1,12,1007583,128
 'Comedy',0,6.2,5,0,128
 'Romance',1500000,7.1,5,0,128
 'Drama',0,7.8,6,0,128
 'Action',0,6.1,8,0,128
 'Comedy',0,7.2,9,0,128
 'Drama',0,6.5,8,0,128
 'Crime',0,8.4,5,0,128
 'Action',2000000,7.1,10,13500000,128
 'Music',0,5.5,2,0,128
 'Drama',15000000,6.5,12,0,128
 'Comedy',0,7,10,0,128
 'Drama',0,7.4,9,0,128
 'Drama',0,6.8,11,0,128
 'Drama',0,6.9,12,0,128
 'Documentary',0,7.6,3,0,128
 'Drama',0,7.3,2,0,128
 'Drama',0,7.4,11,0,128
 'Romance',0,6.1,9,0,128
 'Animation',0,8.7,11,19204593,128
 'Drama',0,7.2,5,0,128
 'Action',0,6.5,12,0,128
 'Drama',0,6.3,4,0,128
 'History',0,6.2,3,0,128
 'Drama',4500000,4.9,2,0,128
 'Drama',0,7.5,4,0,128
 'Drama',0,7.7,11,0,128
 'Romance',0,5.8,10,0,128
 'Adventure',0,7.1,10,0,128
 'Action',0,6.2,1,0,128
 'Fantasy',0,6.4,4,0,128
 'Crime',0,5,10,0,128
 'Comedy',0,6,8,0,128
 'Comedy',0,5.7,6,0,128
 'Comedy',0,6.3,9,0,128
 'Drama',0,5.9,6,0,128
 'Documentary',0,6.7,9,0,128
 'Fantasy',0,6.7,9,0,128
 'Drama',0,6.7,12,0,128
 'Comedy',0,6.8,9,0,128
 'Drama',0,5.6,4,0,128
 'Crime',0,7.6,2,0,128
 'Adventure',0,6.2,8,0,128
 'Comedy',5500000,7,5,0,128
 'Drama',0,5.8,8,0,128
 'Drama',0,7.5,12,0,128
 'Comedy',0,8.1,9,0,128
 'Drama',0,7,4,0,128
 'Drama',5000000,5.4,9,0,128
 'Drama',0,6.4,10,0,128
 'Drama',0,5.9,6,0,128
 'Drama',10000000,6.2,12,0,128
 'Action',2000000,5.9,1,0,128
 'Crime',0,6.8,1,0,128
 'Drama',0,7,3,0,128
 'Crime',0,5.5,10,0,128
 'Thriller',0,5.8,9,0,128
 'Drama',0,6.7,1,0,128
 'TV Movie',0,6.3,5,0,128
 'Drama',0,5.9,2,0,128
 'Horror',0,5.4,3,0,128
 'Romance',0,6.7,6,0,128
 'Drama',0,4.8,7,0,128
 'Drama',0,5.4,10,0,128
 'Comedy',0,6,6,0,128
 'Drama',0,6.9,5,0,128
